2026-03-27 19:34 <INFO>  [6m41s] Convergence took 76.6s to simulate 402s to get engine to a steady state 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient heart rate = 72(1/min) 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient diastolic arterial pressure = 74.3486(mmHg) 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient systolic arterial pressure = 114.574(mmHg) 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient mean arterial pressure = 95.7747(mmHg) 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient respiration rate = 16.3043 bpm. 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient tidal volume = 0.518288 L. 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient functional residual capacity = 2.59773 L. 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient vital capacity = 4.62664 L. 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient expiratory reserve volume = 1.05551 L. 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient inspiratory reserve volume = 3.05284 L. 
2026-03-27 19:34 <INFO>  [6m41s] Initial Stabilization Homeostasis: Patient inspiratory capacity = 3.57113 L. 
2026-03-27 19:34 <INFO>  [6m41s] Converging feedback to a steady state 
2026-03-27 19:34 <INFO>  [6m51s] Converging System... it took 1.95s to simulate the past 10s 
2026-03-27 19:34 <INFO>  [7m1s] Converging System... it took 1.89s to simulate the past 10s 
2026-03-27 19:34 <INFO>  [7m11s] Converging System... it took 1.91s to simulate the past 10s 
2026-03-27 19:34 <WARNING>  [7m21s] We have passed required and optional convergence criteria. 
2026-03-27 19:34 <INFO>  [7m21s] Convergence took 7.62s to simulate 40s to get engine to a steady state 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient heart rate = 72(1/min) 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient diastolic arterial pressure = 74.355(mmHg) 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient systolic arterial pressure = 114.596(mmHg) 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient mean arterial pressure = 95.7839(mmHg) 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient respiration rate = 16.3934 bpm. 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient tidal volume = 0.523084 L. 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient functional residual capacity = 2.59775 L. 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient vital capacity = 4.62664 L. 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient expiratory reserve volume = 1.05554 L. 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient inspiratory reserve volume = 3.04802 L. 
2026-03-27 19:34 <INFO>  [7m21s] Secondary Stabilization Homeostasis: Patient inspiratory capacity = 3.5711 L. 
2026-03-27 19:34 <INFO>  [7m21s] Nutrient stores refilled after stabilization 
2026-03-27 19:34 <INFO>  [7m21s] Finalizing homeostasis 
2026-03-27 19:34 <INFO>  [7m51s] Engine is now Active 
2026-03-27 19:34 <INFO>  [0s] Executing Scenario 
2026-03-27 19:34 <INFO>  [30s] [Action] 30.02(s), Patient Action : Substance Bolus
	Dose: 20(mL)
	Concentration: 1000(ug/mL)
	Substance: Prednisone
	Administration Route: Intravenous 
2026-03-27 19:34 <INFO>  [1m0s] Current Time is 60s, it took 12.022s to simulate the past 60s 
2026-03-27 19:34 <INFO>  [1m59s] Current Time is 120s, it took 11.712s to simulate the past 60s 
2026-03-27 19:35 <INFO>  [3m0s] Current Time is 180s, it took 11.667s to simulate the past 60s 
2026-03-27 19:35 <INFO>  [4m0s] Current Time is 240s, it took 11.688s to simulate the past 60s 
2026-03-27 19:35 <INFO>  [5m0s] Current Time is 300s, it took 11.913s to simulate the past 60s 
2026-03-27 19:35 <INFO>  [5m59s] Current Time is 360s, it took 11.773s to simulate the past 60s 
2026-03-27 19:35 <INFO>  [6m59s] Current Time is 420s, it took 12.13s to simulate the past 60s 
2026-03-27 19:36 <INFO>  [7m59s] Current Time is 480s, it took 13.812s to simulate the past 60s 
2026-03-27 19:36 <INFO>  [8m50s] It took 107.603s to run this simulation 
